tweet_id	query	disease	created_at	screen_name	text	description	location	timezone	user_id	coordinate	tweets_per_user	posted_by	talk_about
719910514550177792	asthma	Asthma	2016-04-12 15:30:16	jlsmrtn_	Asthma	You need to be strong all the time		Seoul	1310090256	None	1	organization
719914588981092352	asthma	Asthma	2016-04-12 15:46:28	DhootPaul	@EveryoneActive My Local gym I be in redecorated and smells of paint fumes. Paint fumes can trigger asthma attacks , cause nausia, headaches			None	2777195769	None	1	organization
719920704091787268	asthma	Asthma	2016-04-12 16:10:45	SouthJerseyJour	You Can Control Your Asthma https://t.co/YEiLyHIBp1 https://t.co/l5diLUcxxr	South Jersey Journal covers the African American community. We follow New Jersey, nation & world.	South Jersey	Mid-Atlantic	368518609	None	4	organization
719922543424118784	asthma	Asthma	2016-04-12 16:18:04	asthma_tips123	Make Yourself Feel Better With These Great Asthma Tips - https://t.co/ucxL47s5hZ	Daily tips about asthma	NYC	Urumqi	2851451532	None	68	organization
719942372138725376	asthma	Asthma	2016-04-12 17:36:52	yomonmon_	Asthma 2.0	Tomasino | We can cuddle, I guess?	Manila	Pacific Time (US & Canada)	4718349985	None	1	organization
719951324381638656	asthma	Asthma	2016-04-12 18:12:26	JahanJPEG	Hard to believe it's 2016 and people still have asthma #growup	Iranian Lebanese // Mech Eng	London, England	London	3233094682	None	3	organization
719952300437950465	asthma	Asthma	2016-04-12 18:16:19	MicrobiomDigest	Review: Skin Biomes - N. Fyhrquist - Current Allergy and Asthma Reports https://t.co/UpgY0BoGIp https://t.co/hcefpbyjUS	Microbiology researcher, Dept. of Medicine @Stanford. Dutch/USA. Eichler. Turtles. Microbiome; Bik's Picks; bacteria, poop, dolphins, and everything in between.	Palo Alto, CA, USA	Arizona	2154127088	None	2	organization
719952414766444544	asthma	Asthma	2016-04-12 18:16:46	WeNurses	When in national Asthma day ? #MyNursingDay  https://t.co/H4MbiqdNCu	We believe that through connecting Nurses we can share information, ideas, knowledge & support in order to improve patient care	UK	London	599536551	None	5	organization
719975389356023809	asthma	Asthma	2016-04-12 19:48:03	asthma_tips123	Asthma Solutions To Help You Breathe Better - https://t.co/hXak6R8Lwh	Daily tips about asthma	NYC	Urumqi	2851451532	None	68	organization
719978768907902976	asthma	Asthma	2016-04-12 20:01:29	AllergyReliefAZ	My Turn: A new state law may let people get their own tests, but theres a potential danger... https://t.co/OvUVMfznZo https://t.co/RZ60wP1F3i	Allergy Assoc. & Asthma, Ltd. is dedicated to providing diagnosis and treatment of allergies for Tempe, Chandler, Mesa, and Phoenix, Arizona.	Arizona	Arizona	367852371	None	23	organization
719981293958787072	asthma	Asthma	2016-04-12 20:11:31	vurnebobbs	Passive smoking may increase asthma risk: Study #passiveincomestreams, #passiveincome, #residualincome https://t.co/6V0kOOzk61	A reliable online store that sells genuine luxury watches. Our luxury watch line are available in different places including genuine affiliate online sources.	vbobbs@vurnebobbs.com	Pacific Time (US & Canada)	206489114	None	1	organization
720010897201045504	asthma	Asthma	2016-04-12 22:09:09	WebHosting26	#Web https://t.co/Ydvnbjbkwy Established 'ASTHMA' #Affiliate #WebSite... https://t.co/QiAicXhum3 #ForSale #WebSites https://t.co/s4QbJvn12a	Web Hosting Related Micro-Blog with easy to use tips, techniques & informative news to help you host your website easily...#TeamFollowBack		Pacific Time (US & Canada)	414887689	None	5	organization
720014953307062272	asthma	Asthma	2016-04-12 22:25:16	SoCalAllergy	The first step to controlling your #asthmasymptoms is to avoid your #asthmatriggers. https://t.co/25f13SIlnV #asthma	Providing highly specialized care for relief from asthma, allergies and other related conditions for over 30 years in Orange County.	Orange County, CA	Pacific Time (US & Canada)	164429782	None	5	organization
720022867434340352	asthma	Asthma	2016-04-12 22:56:43	_WOOsahhhh	Allergies and Asthma don't mix well when you're running outside.	Compassionista | K-State Alumna | FINER Woman | QUEEN | MeVi Music| Crown on my head, but the world on my shoulder.	KC	Central Time (US & Canada)	2939586300	None	1	organization
720069066623287296	Inhaler	Asthma	2016-04-13 02:00:18	ThatsSoKelso	@_OGCarter you better take that inhaler &amp; keep pushing	a bio would be cliche'		Central Time (US & Canada)	57089917		2	organization
720152069483532288	asthma	Asthma	2016-04-13 07:30:07	ResearchUP	Moses Kebalepile @ semi-final stage of  GIST Tech-I Competition for his #Asthma early warning invention https://t.co/4aGofRtuC5	Cool research undertaken by the University of Pretoria	Pretoria, South Africa	Pacific Time (US & Canada)	2436929719	None	1	organization
720154328296632320	asthma	Asthma	2016-04-13 07:39:06	noursharifa	Asthma attack. Here we go again	Zigzagging my way to the city of RPh's.		Beijing	983880606	None	2	organization
720161915826212864	asthma	Asthma	2016-04-13 08:09:15	RSinghra	We really need our doctors to give us correct and timely treatment and attention for #Asthma https://t.co/oK7PEZRNFT via @MailOnline	#Marketing enthusiast #Communications #DigitalMarketing @Cipla_Global #Events #PR #explorer of Big ideas & marketing trends #Healthcare #PharmaMarketing		None	1253577228	None	3	organization
720163597121298432	asthma	Asthma	2016-04-13 08:15:56	asthmauk	Today's #pollen forecast is High in Wales, London, SE, E &amp; NW England. Be prepared: https://t.co/4nuxyw4vqr https://t.co/yA2dbyM8Ma	Every 10 seconds someone has a potentially life-threatening asthma attack. Help us to stop asthma attacks and cure asthma.	UK	London	20982609	None	36	organization
720166893907120128	asthma	Asthma	2016-04-13 08:29:02	punjabstar	How our lungs respond during asthma attacks  - https://t.co/aDr4xkMyt3 https://t.co/n25Km6LysH		Brampton, ON, Canada	Quito	126386849	None	1	organization
720193856730337280	asthma	Asthma	2016-04-13 10:16:10	KillAsthma	Fast food lovers exposed to chemical linked with autism and asthma https://t.co/ePV5k70Ss2	Breaking news about Asthma.	San Francisco	Pacific Time (US & Canada)	117608112	None	44	organization
720199414262996992	asthma	Asthma	2016-04-13 10:38:15	mycatsjealous	Breathing. It's not for everyone. #asthma #fml https://t.co/jvjCNSlqVC	If you don't like me when you 1st meet me, you won't like me at all. I only get worse.		Eastern Time (US & Canada)	260446161	None	1	organization
720229835210158084	Nebulizer	Asthma	2016-04-13 12:39:08	mcwhaw	VITAL SIGNS HT2441 MISTY-OX NEBULIZER TURBO-HEATER HEATING PLATE 120VAC 200W https://t.co/dEVDyjJBNo https://t.co/PVVQNO4X6D			None	4159046663	None	2	organization
720232593866801152	asthma	Asthma	2016-04-13 12:50:06	AngelBabySuho	2 inhalers , 2 fast breathing treatments 2 rounds of steroids and some new allergy meds and my asthma is finally coming under control	I am a mom of 2 , wife and EXO-L  Suho bias #MyeonGang Suho is the best leader and the most beautiful angel . multifandom  EXO comes first	Lost in the silver ocean	None	2881392526	None	25	organization
720233276040826880	Nebulizer	Asthma	2016-04-13 12:52:48	BaileyDerrick2	Is ego eminent that high nebulizer really-truly endure fda applauded preferably alter nod yourselves?: Lbvhz			Kuwait	1240746872	None	221	organization
720238976058187776	asthma	Asthma	2016-04-13 13:15:27	StuartProAir	Poor indoor air quality negatively affects more than 15 million Americans who have asthma and the 28 million who... https://t.co/p9MrKTvvSM	Since 1997 our family owned company has become the leader in the heating and air conditioning industry, specializing in service and installation.	Georgia	Quito	352314497	None	1	organization
720243017324437505	asthma	Asthma	2016-04-13 13:31:31	tjoselow	May have just inadvertently taken a second dose of my #asthma meds. I am going to breathe the hell out of today.	Digital media writer, editor, social media director. Also mom & feminist with a sense of humor. DunningKruger syndrome activist. Views are way my own.	Bethesda, MD	Eastern Time (US & Canada)	14835276	None	1	organization
720267972925923329	asthma	Asthma	2016-04-13 15:10:41	Intermountain	Falling barometric pressure on rainy days can elevate blood pressure, make #allergies #asthma #headaches worse. https://t.co/mo0kpOWoik	News and updates in healthcare innovation from Intermountain Healthcare. Follow or RT = endorsement.		Mountain Time (US & Canada)	17363477	None	1	organization
720282926647083009	asthma	Asthma	2016-04-13 16:10:06	BritBreathing	RT @ScienceCity2016: Have you signed up to take part in #BritainBreathing yet? Help with research if you suffer from hayfever or asthma htt...	#BritainBreathing is a citizen science project that aims to engage the UK public in order to help scientists learn more about seasonal allergies.	Manchester, England	None	3908070628	None	5	organization
720308845831032832	asthma	Asthma	2016-04-13 17:53:06	Healthhappys	When Air Quality Improves, So Do Kids' Asthma Symptoms - MedPage Today https://t.co/gK0YzrAWwX	Your source for the latest news on Health		Beijing	618066309	None	2	organization
720319627897794560	asthma	Asthma	2016-04-13 18:35:56	LNC_MKC	When Air Quality Improves, So Do Kids' Asthma Symptoms (CME/CE) https://t.co/ubqbLn0RVU	Tweet this.Tweet that.Some personal. Some professional. Legal. Nursing. Medical. All my choice		Eastern Time (US & Canada)	185629189	None	1	organization
720334273035636736	asthma	Asthma	2016-04-13 19:34:08	DPrescriptio	#asthma New asthma biomarkers could ease detection: People with asthma have telltale mo... https://t.co/HMHo4kRpBn https://t.co/y4mIG8AJvb	Nurses, doctors, social workers, clinics, hospitals, learn how you can help your patients save on their prescription medication.		Central Time (US & Canada)	334438369	None	61	organization
720344579426246659	asthma	Asthma	2016-04-13 20:15:05	MDMagazine	Examining The Evidence for #Statin Use in #Asthma and #COPD: https://t.co/yn6kySoosT	Your one-stop shop for healthcare news, medical conference coverage, and more		Eastern Time (US & Canada)	19255955	None	9	organization
720345147775451136	asthma	Asthma	2016-04-13 20:17:21	abs_mayy	#tbt to when ppl thought I smoked cigarettes, I have asthma so PROBZ not but passing this news on! #1300 #staysafe https://t.co/msSnu10esC		Grand Island, NE	Eastern Time (US & Canada)	406088723	None	1	organization
720350833720848386	Inhaler	Asthma	2016-04-13 20:39:56	chelsannlou_98	The joys of an inhaler! https://t.co/64RaY2asKx	Macclesfield Town FC...	Dreamlandddd		2450293609		2	organization
720357677042372608	asthma	Asthma	2016-04-13 21:07:08	NoMoreAsthma	There is a correlation between obesity and the risk of #asthma with both having increased in recent years.	Natural Approach To Curing Asthma	London	Kyiv	2466687799	None	105	organization
720364415778852864	asthma	Asthma	2016-04-13 21:33:55	SaveStudi	#Non-adherence to inhaled corticosteroids and the risk of #asthma exacerbations in children https://t.co/sEid67tU1W	S.A.V.E.Studi #research, #consultancy and #education company in #HealthEconomics #Pharmacoeconomics #OutcomesResearch #HTA. Tweets by prof. Giorgio L. Colombo	Milan, Italy	Amsterdam	1004188129	None	2	organization
720392651611045894	asthma	Asthma	2016-04-13 23:26:07	jacekkorneluk	New asthma biomarkers discovered, could ease detection https://t.co/g2CRpCCzdq via @penn_state @EurekAlertAAAS	Medical Laboratory Scientist	Australia	Perth	271204319	None	1	organization
720422832916672512	Nebulizer	Asthma	2016-04-14 01:26:02	metaphorminute	a flagellation is a nebulizer: glabellar and stompy	Uh, blame @tinysubversions for this one. (Actually one metaphor every two minutes. Twitter rate limits.)		None	575930104	None	8	organization
720434382469799936	asthma	Asthma	2016-04-14 02:11:56	CrazySpicee	@ambarrocks101 and what about people with asthma??!	Bernie Sanders 2016 *Bernie or Bust*	New York, NY	None	4837200784	None	1	organization
720436588467978241	asthma	Asthma	2016-04-14 02:20:42	iMedicalApps	Mount Sinai Medical School Teams Up with LifeMap on Asthma Medical App https://t.co/qKnj38cDgU	Medical app & device reviews by academic physicians. Founder @iltifatMD | Managing Editor @MisraSatish | Register for our newsletter: https://t.co/Rrkd0Ek3Hj	Raleigh, NC	Eastern Time (US & Canada)	66636567	None	1	organization
720443067304648705	asthma	Asthma	2016-04-14 02:46:27	MsAxson	@ATLsuper basically just almost had an asthma attack racing to get my shirt!	Kindergarten teacher at the most fabulous school in the city of Atlanta, Adamsville Primary School!		None	3057974937	None	1	organization
720446748347510784	asthma	Asthma	2016-04-14 03:01:04	EnergyBillRev	Asthma risk doubles in children in cold homes https://t.co/x6dbdrVLpG Gov must invest in #energyefficiency #EEisInf https://t.co/gU9okr0Awf	An alliance of 200 charities, businesses and NGOs calling for warm homes and lower bills for all - Is your MP supporting?		None	498200574	None	1	organization
720460530318708736	asthma	Asthma	2016-04-14 03:55:50	Aller_MD	Allergy, Asthma &amp; Immunology is out! https://t.co/GbBPUJIk3r Stories via @DrAnneEllis @mmw_lmw @AidaSemic	Allergist - Twittering on #allergy, #asthma & #immunology. Associate Professor of Immunology, del Salvador University, WAO website Chief Editor	Buenos Aires	Buenos Aires	23184067	None	36	organization
720464552371089408	asthma	Asthma	2016-04-14 04:11:49	jobfindlysea	Medical Assistant Asthma Allergy Jobs in Seattle, WA #Seattle #WA #jobs #jobsearch https://t.co/n8zqep6ngW	View all available job listings in Seattle, WA from company sites, job boards and the web at https://t.co/X9YF9QW4pC - thousands of new jobs added daily!	Seattle, WA	None	4719527682	None	2	organization
720469509979680769	asthma	Asthma	2016-04-14 04:31:31	blundell_judy	#Asthma: Overdiagnosis in children sees inhalers dished out like 'fashion ... - https://t.co/7yhlrqtUMm			None	4635761907	None	2	organization
720471864196378624	Inhaler	Asthma	2016-04-14 04:40:52	placidpayton	How many puff of your inhaler is to many ??  Mhmm	Liberty Universty 2018 Bye cincinnati			540173965		1	organization
720472654235496448	asthma	Asthma	2016-04-14 04:44:01	DPrescriptio	#asthma Mount Sinai Medical School Teams Up with LifeMap on Asthma Medical App: Apples... https://t.co/r1YvY3lx83 https://t.co/y4mIG8j8DD	Nurses, doctors, social workers, clinics, hospitals, learn how you can help your patients save on their prescription medication.		Central Time (US & Canada)	334438369	None	61	organization
720475850513260545	Inhaler	Asthma	2016-04-14 04:56:43	DashLashae	Get Kobe a inhaler real quick	Her Attitude Savage But Her Heart Is Gold $Business Woman$...Lose 5lbs in 5 days!!	Maryland  Abu Dhabi	Central Time (US & Canada)	71592844		1	organization
720495519496290305	asthma	Asthma	2016-04-14 06:14:52	AHealthBlog	Exposure to Cockroach Allergens Associated With #Asthma Prevalence  https://t.co/QHst6lJ6Es https://t.co/DmVORaMSq4	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh		Pretoria	218423826	None	28	organization
720496670321090560	asthma	Asthma	2016-04-14 06:19:27	HawkinsMedical	This week is National Youth Week- Asthma Australia have put together some great information for young people... https://t.co/tmQ4DA7bxK	GP clinic in Mount Gambier, South Australia	Mount Gambier	Adelaide	2564849642	None	1	organization
720503927486197761	asthma	Asthma	2016-04-14 06:48:17	MichaelsChemist	How exactly does an #asthma attack affect your lungs? This #infographic takes a closer look and offe https://t.co/vrWnSaSNqv			Perth	3106277654	None	1	organization
720551778538930178	asthma	Asthma	2016-04-14 09:58:25	breathinglabs	Breathe out, don't breathe in! #health #breathingexercise #breathe #copd #asthma #emphysema #cysticfibrosis https://t.co/JhKkSGofpw	http://t.co/Z7QmQ9Q0zx is a company that produces interfaces for breathing exercises, breathing games, and breathing entertainment.	Slovenia	Ljubljana	2839840961	None	1	organization
720573681827590144	Inhaler	Asthma	2016-04-14 11:25:28	MooreYoubidder	Amazing Herbs 100% Natural Smelling Salts Nasal Inhaler Reduce Mucus &amp; Aller https://t.co/pRGY4iDw7S Ebay Bid Last Second RT, F	Bid at the last second on Ebay FREE					6	organization
720591638490427392	asthma	Asthma	2016-04-14 12:36:49	PSUresearch	.@gizmag #PennStateCollegeofMedicine researchers may have found a way to detect asthma. https://t.co/q0ZNjJ6rx6 https://t.co/0k6jIkqizo	Conversations about Penn State's contributions to society through research. Contact: researcheditor@psu.edu	Penn State University	Eastern Time (US & Canada)	36379245	None	1	organization
720591725262200832	asthma	Asthma	2016-04-14 12:37:09	clinik5	asthma_rss: LOW COST ASTHMA INHALERS https://t.co/Ag0KnhMXFy # | https://t.co/O9JAlKxDqh	Tweettweet #		None	3244679472	None	162	organization
720613342897946624	asthma	Asthma	2016-04-14 14:03:03	UCAIR_UT	Idling around schools can exacerbate childhood asthma and other respiratory ailments. #ShowUCAIR &amp; keep our kids healthy by being idle free.			Mountain Time (US & Canada)	1488870967	None	1	organization
720627868129226753	asthma	Asthma	2016-04-14 15:00:47	ichorbot	o yea asthma	bot for @lTACHlUCHIHAS		London	253260769	None	9	organization
720632607659159552	asthma	Asthma	2016-04-14 15:19:37	asthmauk	RT @AUKCAR: Excited to hear #MyAsthmaStory responses! To take part, make a video, flipagram or complete our survey anonymously  https://t.c...	Every 10 seconds someone has a potentially life-threatening asthma attack. Help us to stop asthma attacks and cure asthma.	UK	London	20982609	None	36	organization
720644806138019842	asthma	Asthma	2016-04-14 16:08:05	AirmidHealth	Save the date: the Global Initiative for Asthma's #WorldAsthmaDay is coming up on May 3rd https://t.co/yyXYoFZBkl https://t.co/r7vGZ7suo9	Aerobiology & biomedical contract research. We help companies innovate & differentiate their products & services through claim verification & lab testing.	Dublin, Ireland	Dublin	462015173	None	3	organization
720653744984055808	asthma	Asthma	2016-04-14 16:43:36	WinterLightHome	Gray, rainy, chilly day. Tired after night's sleep full of nightmares. Asthma acting up.  Eyeing this afternoon w/trepidation.	Writer/artist/photographer/crafter. Jewish feminist. Nonneurotypical. Improv, books, oceans, DIY/thrift, history. #SecondCityFamily #TheBloggessTribe	prepping to move to Chicago	Central Time (US & Canada)	272614288	None	4	organization
720670747031683072	asthma	Asthma	2016-04-14 17:51:10	Curatiotech	When #Air Quality Improves, So Do Kids' #Asthma Symptoms https://t.co/GgBjx4fe7E | #HealthcareMarketing https://t.co/IHDv0aSRE7	We are an #online #marketing hub for #healthcare providers - #doctors & #hospitals and #patients. #Medical services #Health at your fingertips, quite literally.	India	Chennai	843038947	None	2	organization
720676929200791552	asthma	Asthma	2016-04-14 18:15:44	officialshafeeq	@officialshafeeq + asthma	98% human | 2% unknown	NSAZ	None	2601745404	None	1	organization
720695374504189952	Inhaler	Asthma	2016-04-14 19:29:01	CourtneyBegiers	@CourtneyBegiers it's 100$ for the dermatologist and 98 for the inhaler. This is why I don't go to the doctors lmao	Just a girl who is passionate about things/people she likes and with an obsessive personality. @EmmaWWE favorited my tweets 3/1/16, 3/8/16, 4/5/16	Ambrose Asylum	Quito	21136354		5	organization
720707476446818305	asthma	Asthma	2016-04-14 20:17:07	Laurensk18	#Tips And #Advice For #Managing Your #Asthma https://t.co/RY8gmWm55C		Honolulu [b]	None	533674260	None	20	organization
720810212530106368	asthma	Asthma	2016-04-15 03:05:21	LLinda91	Asthma diagnosis 'trivialized,' fuels overdiagnosis, doctors say https://t.co/j1u1t6R13o #health	I tweet about various things. I hope everybody will find something intresting there. If you follow me I will follow you!		Eastern Time (US & Canada)	1611538375	None	1	organization
720821539751489537	Inhaler	Asthma	2016-04-15 03:50:21	DveStrudl	Use an inhaler ypu fool https://t.co/iXyR9wEIcG	@theencycl9pedia daddy					1	organization
720917085392629761	asthma	Asthma	2016-04-15 10:10:01	KillAsthma	Running man Alan kicks asthma into touch to tackle London Marathon https://t.co/iGKzxB14XC	Breaking news about Asthma.	San Francisco	Pacific Time (US & Canada)	117608112	None	44	organization
720919198839480321	asthma	Asthma	2016-04-15 10:18:25	ActivHealthcare	What Asthmatics Should Know about Ozone Forecast Season https://t.co/9tlug7Gv0l #Asthma #BreatheEZ	Active Healthcare is a premier, community-minded provider of medical equipment: CPAP products, respiratory nebulizers & supplies for patients w/ diabetes	Raleigh, NC	Eastern Time (US & Canada)	418406425	None	47	organization
720921031934918656	Inhaler	Asthma	2016-04-15 10:25:42	quarridors	Got confirmation the new preventer inhaler is working really well, got more prescribed, my repeat prescription increased and review extended	Nat: Sci-fi fan; transgender & neurodiversity blogger; IT professional; sings & draws stuff http://t.co/15u4NrWsr2 http://t.co/gJ0aI9hLNx http://t.co/Pzreosm6Vj	Nottingham, UK	London	14401382		2	organization
720921300210958336	asthma	Asthma	2016-04-15 10:26:46	DeMarijndebruin	Final symposium ASTROLAB-project.eu: adherence to asthma meds predicts control and SABA use, but not exacerbations (longitudinal data)			None	3426690466	None	5	organization
720932215329136640	asthma	Asthma	2016-04-15 11:10:09	asthma_papers	Ethnic differences in asthma treatment among Swedish adolescents: A multilevel analysis of individual heterogeneity. https://t.co/HYQVcxPr4x	RSS feed for #asthma papers in #Pubmed. Create a feed of your own using instructions here:		None	2366030767	None	143	organization
720932876758491137	asthma	Asthma	2016-04-15 11:12:46	RoseMPepper	This Plant Can Cure Asthma, Diabetes, High Cholesterol and Kidney Diseases https://t.co/NW8Ejkx7My		Pittsburgh, PA	None	470588632	None	1	organization
720944608063041536	asthma	Asthma	2016-04-15 11:59:23	eine_marie	Sleeplessness + Skin Asthma + Diarrhea + Cough = ...	Multifandom. Baby.Inspirit.Starlight.Boice.Carat.MooMoo.Lovelinus.Star1.Eel.SangsterGangster.MRJER.GalwayGirl.	Mato Planet	None	778256160	None	1	organization
720951803530067968	asthma	Asthma	2016-04-15 12:27:59	PACCM_fellows	Asthma rx - ICS potent anti-inflam and agent of choice for persistent asthmatics, one of the only meds likely to dec asthma deaths #coreconf	Fellowship activities in the Division of Pulmonary, Allergy, and Critical Care Medicine at the University of Pittsburgh and UPMC.	Pittsburgh, PA	None		None	10	organization
720956544318353413	Peak Flow Meter	Asthma	2016-04-15 12:46:49	scolenke86	AsmaPlan Plus Peak Flow Meter https://t.co/7FMXGFu8Xy #child #children https://t.co/9uAH0vK8oe	Best Prices for Child Care Items: Find Online Deals, Latest Offers  and Killer Discounts!			4258437441		1	organization
720964905101357056	asthma	Asthma	2016-04-15 13:20:02	AllergyNewsUSA	The quality of the air you breathe directly affects the state of your health https://t.co/0EzPgtLdWj  #Asthma	Bringing up up to date with the latest information about Allergy relief. We find interesting news and events for Allergy Sufferers		None	1869363738	None	60	organization
720969049740476416	asthma	Asthma	2016-04-15 13:36:31	VernonBCNews	Asthma diagnosis 'has been trivialized,' doctors say - https://t.co/QGZQKTPL5T #VernonNews https://t.co/gYjE8nK0lu	A free resource for Vernon and area - Local news, free classifieds and business directory, real estate listings, and daily job postings.	Vernon, BC	None	1255271270	None	1	organization
720979104338677764	asthma	Asthma	2016-04-15 14:16:28	ThePowerOfUdot	https://t.co/nAR45sd7lf Asthma medicine approval is a local success story - Philadelphia Business Journal https://t.co/y9godguDLf	to Play, Perform, & Have Fun! The Leader n Recreation, Motivation, & Inspiration Worldwide! What Do U Play, Where Do U Perform, & How Do U Have Fun?	Planet Earth	Eastern Time (US & Canada)	104205037	None	1	organization
720981603896401920	asthma	Asthma	2016-04-15 14:26:24	RealColoSoccer	Senior Banquet, Summer Camps, Asthma and more https://t.co/KIt1FKIz3V	Real is a nationally recognized soccer club filled with fun, winning, goals, and celebrations in a sport made for creating great memories of today & tomorrow!	Highlands Ranch	Mountain Time (US & Canada)	67075914	None	1	organization
720982530761953282	asthma	Asthma	2016-04-15 14:30:05	mcordaro4	On the Healthy Homes Des Moines bus tour!  Providing services to Des Moines families with children who have asthma.@HealthyHomesDSM			None	549588108	None	1	organization
720986134306779136	Inhaler	Asthma	2016-04-15 14:44:24	peachnectarine	sick holy trinity: flonase, carmex, inhaler	jag foljer med dig hem ikvall for jag vill inte vara sjalv @la_croixlty @thebigtitty		Eastern Time (US & Canada)	2822281770		2	organization
720998582510338048	asthma	Asthma	2016-04-15 15:33:52	SXMCanadaTalks	Childhood asthma overdiagnosed, argue leading respiratory doctors and @DrDinaKulik weighs in LIVE @WhatSheSaid167	Current affairs & talk by Canadians, for Canadians.  #SiriusXM channel 167  1-855-958-TALK. https://t.co/ELBdUfb3cR https://t.co/4J0lHW7G9A	Toronto	Eastern Time (US & Canada)	1343036322	None	2	organization
721013564669083648	Inhaler	Asthma	2016-04-15 16:33:24	bellledeleon	@POKPOKNICALUM @Robvilla_ and Robert Rene Villanueva's mouth is your inhaler.	Kind heart. Fierce mind. Brave spirit.	Philippines	Hong Kong	580822374		1	organization
721022279576985601	Inhaler	Asthma	2016-04-15 17:08:02	VivaLaVidaGBC	U got an inhaler? Cuz I heard you got that Ass-Ma haha	Success| money | ambition | god | staying true | family | getting to the finer things in life |VivaPaneche | GOPATRIOTS	VibeCity	Pacific Time (US & Canada)	412396959		1	organization
721033683117801472	asthma	Asthma	2016-04-15 17:53:20	airfrezno	Bully Mendacity preaching his message of hate on KMJ right now. Still doesn't get it. Oh, #Fresno #asthma # water  https://t.co/ChqrNd0SAq		Fresno, CA	None	2367881335	None	2	organization
721035712884305921	asthma	Asthma	2016-04-15 18:01:24	NurseGroups	Why You Cant Always Count On Pollen Counts #Health #Allergy #Asthma https://t.co/k0ULWhtvsf	The social career resource for nurses. Tweeting daily nursing and health news. #TeamNurses		Central Time (US & Canada)	64031011	None	1	organization
721049934020145152	asthma	Asthma	2016-04-15 18:57:55	YouDrugmart	About a third of people diagnosed with asthma may not actually have it, specialist says.  https://t.co/xns1FplWGH	You! Drugmart is a neighbourhood pharmacy in the Elmwood community of Winnipeg, Manitoba, Canada. Visit us at 359 Johnson Ave W Unit E or phone 204-654-9499.	Winnipeg, MB	Central Time (US & Canada)	2578944031	None	1	organization
721051926276763648	asthma	Asthma	2016-04-15 19:05:50	Sirius_Training	Schools - Have you students with life threatening illnesses, asthma, diabetes or anaphylaxis? We can help https://t.co/6XzuEibDBw	Health & Safety, First Aid, Resus/BLS, AED, Anaphylaxis & Fire Safety training, consultancy & documentation across UK. Specialise in supporting GP Practices	Weymouth, Dorset, UK	London	194096198	None	2	organization
721052251347906560	asthma	Asthma	2016-04-15 19:07:07	NoMoreAsthma	Some people with #asthma rarely experience symptoms, usually in response to triggers, whereas others may have marked and persistent symptoms	Natural Approach To Curing Asthma	London	Kyiv	2466687799	None	105	organization
721058032575201280	asthma	Asthma	2016-04-15 19:30:06	bidawesomedeals	Digital Asthma Monitor recommended by the Asthma Society of Canada  https://t.co/73GrWbnYkz https://t.co/yQI5OoNVOO			None	4909861245	None	4	organization
721075781690994688	asthma	Asthma	2016-04-15 20:40:37	journallnews	New post: Asthma diagnosis has been trivialized, doctors say https://t.co/cWJ1JoXDhX https://t.co/wb2ZF8ZWjc		Canada	Arizona	76303	None	3	organization
721095967701868545	asthma	Asthma	2016-04-15 22:00:50	dailyRx	Preventing children from developing #asthma during the pregnancy https://t.co/qeZYy1xgsZ https://t.co/jmPui7arjN	Easy to understand, relevant, shareable health news. Newsletter https://t.co/SADLHfAGAj	United States	Central Time (US & Canada)	197185320	None	9	organization
721109634665312256	asthma	Asthma	2016-04-15 22:55:09	zeno001	Homeopathy Doesnt Work for Asthma.: https://t.co/VADTwJFrGx #homeopathy #WHAW2016 #HAW2016 https://t.co/tAuxUAjLUq		London, UK	London	61177115	None	1	organization
721110837142884352	asthma	Asthma	2016-04-15 22:59:55	mummytotwoboys1	#SickJustGotReal and Pfizer Consumer Healthcare can help! Enter 2 #win a  $25 Visa GC  #AMomCanDream @kristiannm  https://t.co/0R253B6jn7			Eastern Time (US & Canada)	284817629	None	1	organization
721193447215013888	asthma	Asthma	2016-04-16 04:28:11	DrSaveMyTeeth	Exploring the Link Between Oral Health, Asthma, Allergies &amp; Eczema | Yourwellness https://t.co/5QsJrTULHb	With over 30 years experience, I am an expert at saving teeth, bone, implants and gum structure. You can hear me 9am Friday's on Westchester's 1460AM WVOX!	Briarcliff Manor, NY	Eastern Time (US & Canada)	347881612	None	1	organization
721195488633073665	asthma	Asthma	2016-04-16 04:36:18	2016dailynews	Asthma could be cured within 5 years after drug breakthrough via /r/worldnews @ihatetech... https://t.co/5gOl6nXjzb https://t.co/zUuS7DSpEU	All things happening in the wonderful world of top news. Want to advertise with us? Contact us at yourtwitterusers@gmail.com	The Internet	Pacific Time (US & Canada)	4323364763	None	4	organization
721238666933313536	asthma	Asthma	2016-04-16 07:27:52	GothartBowie	Will an Air Purifier Cure Asthma or Allergies? https://t.co/wsAQnWAY8E	The entrepreneur always searches for change, responds to it, and exploits it as an opportunity.	North Dakota, USA	None		None	1	organization
721351675156377600	Inhaler	Asthma	2016-04-16 14:56:56	UrgentCare3D	Amazing innovations in the medical field today. For the best medical attention, come to Urgent Care3D! #UrgentCare3D https://t.co/sYRbHGgrx0	Urgent Care & Family Health Center In Carlsbad, CA					1	organization
