Tweet ID	Query	Disease	Created at	Screen Name	text	Description	Location	Time Zone	User ID	coordinates	tweets per user	Posted by 	Talking about	sarcasm
718315733403480000	Fibromyalgia	Fibromyalgia	2016-04-08 05:53:11	beck_fitness	I have recently been pretty bad with my fibromyalgia and ... - #fitness #diet #weightloss https://t.co/Mntz1L2UtT https://t.co/5o41Jneq5q	The Latest Fitness, Health, Diet and Weight Loss Tips and News.	Los Angeles, CA	Central Time (US & Canada)	3245933997			organization		
718555290527011000	Fibromyalgia	Fibromyalgia	2016-04-08 21:45:06	beck_fitness	WHAT HAPPENS WHEN YOU BECOME TOO ILL TO WORK? Good article ... - #fitness #diet #weightloss https://t.co/VxL4H6f73i https://t.co/Zo2fxkUAcm	The Latest Fitness, Health, Diet and Weight Loss Tips and News.	Los Angeles, CA	Central Time (US & Canada)	3245933997			organization		
739993888715383000	Fibromyalgia	Fibromyalgia	2016-06-07 01:34:26	YogaAndHealth1	Studies Show Benefits Of Yoga for Rheumatoid Arthritis and Fibromyalgia - https://t.co/iY6pwJPk2v #yoga #health https://t.co/aimRD8eI2j	Daily #yoga and #health #fitness infographics, info, tips and inspiration.	Los Angeles, CA	None	715300005087736000			organization		
718703288254902000	Fibromyalgia	Fibromyalgia	2016-04-09 07:33:11	YogaAndHealth1	Studies Show Benefits Of Yoga for Rheumatoid Arthritis and Fibromyalgia - https://t.co/LXm1TW58fN #yoga #health https://t.co/QumQXpst1D	Daily #yoga and #health #fitness infographics, info, tips and inspiration.	Los Angeles, CA					organization		
720913237622006000	Fibromyalgia	Fibromyalgia	2016-04-15 09:54:44	YogaAndHealth1	Studies Show Benefits Of Yoga for Rheumatoid Arthritis and Fibromyalgia - https://t.co/MvODRZginy #yoga #health https://t.co/UR2EBtBP9Y	Daily #yoga and #health #fitness infographics, info, tips and inspiration.	Los Angeles, CA					organization		
723183673579868000	Fibromyalgia	Fibromyalgia	2016-04-21 16:16:38	YogaAndHealth1	Studies Show Benefits Of Yoga for Rheumatoid Arthritis and Fibromyalgia - https://t.co/zlHpUFSNI9 #yoga #health https://t.co/ITfU1vucNH	Daily #yoga and #health #fitness infographics, info, tips and inspiration.	Los Angeles, CA					organization		
719912317295727000	Fibromyalgia	Fibromyalgia	2016-04-12 15:37:26	YogaBeforeAfter	My Life Before And After Fibromyalgia - The Girl in Yoga Pants - https://t.co/68TQN7pJLD #yoga #beforeandafter https://t.co/lORGkczlcS							organization		
721703950014149000	Fibromyalgia	Fibromyalgia	2016-04-17 14:16:44	YogaBeforeAfter	My Life Before And After Fibromyalgia - The Girl in Yoga Pants - https://t.co/ciW7nuhBo4 #yoga #beforeandafter https://t.co/B7QaYg5WF6							organization		
718240641302585000	Fibromyalgia	Fibromyalgia	2016-04-08 00:54:47	YogaBeforeAfter	My Life Before And After Fibromyalgia - The Girl in Yoga Pants - https://t.co/oYUE4BTTUc #yoga #beforeandafter https://t.co/0FVMBvDuhO							organization		
737377526721479000	Fibromyalgia	Fibromyalgia	2016-05-30 20:17:56	YogaBeforeAfter	My Life Before And After Fibromyalgia - The Girl in Yoga Pants - https://t.co/uPqm6uaZf6 #yoga #beforeandafter https://t.co/VjIHoYCMr0			None	713466893546484000			organization		
737744234095206000	Fibromyalgia	Fibromyalgia	2016-05-31 20:35:06	YogaBeforeAfter	Rhodiola rosea has several medicinal effects that may have ... - https://t.co/6YrM7XXQKn #yoga #beforeandafter https://t.co/qqs3CQ0H5u			None	713466893546484000			organization		
718482635631305000	Fibromyalgia	Fibromyalgia	2016-04-08 16:56:23	YogaBeforeAfter	Rhodiola rosea has several medicinal effects that may have ... - https://t.co/ApqrLkd31x #yoga #beforeandafter https://t.co/kixhsx5g9H							organization		
720149616059105000	Fibromyalgia	Fibromyalgia	2016-04-13 07:20:22	YogaBeforeAfter	Rhodiola rosea has several medicinal effects that may have ... - https://t.co/GLT8BwhCRH #yoga #beforeandafter https://t.co/dmrK6y0wLn							organization		
722072585773720000	Fibromyalgia	Fibromyalgia	2016-04-18 14:41:34	YogaBeforeAfter	Rhodiola rosea has several medicinal effects that may have ... - https://t.co/gmaiCBUhq3 #yoga #beforeandafter https://t.co/kLHTyDu7ow							organization		
718451552084738000	Fibromyalgia	Fibromyalgia	2016-04-08 14:52:52	YogaBeforeAfter	Stretch - Easing Nighttime Fibromyalgia Pain - Chronic Pain - https://t.co/dnYn5bd4EX #yoga #beforeandafter https://t.co/xAI5DbG7jL							organization		
720118033776308000	Fibromyalgia	Fibromyalgia	2016-04-13 05:14:53	YogaBeforeAfter	Stretch - Easing Nighttime Fibromyalgia Pain - Chronic Pain - https://t.co/IcN0a8iB3M #yoga #beforeandafter https://t.co/vQUXILd4Sc							organization		
722025309227381000	Fibromyalgia	Fibromyalgia	2016-04-18 11:33:42	YogaBeforeAfter	Stretch - Easing Nighttime Fibromyalgia Pain - Chronic Pain - https://t.co/n5hm4EFz6X #yoga #beforeandafter https://t.co/VgBBn1IylJ							organization		
737695851653550000	Fibromyalgia Pain	Fibromyalgia	2016-05-31 17:22:51	YogaBeforeAfter	Stretch - Easing Nighttime Fibromyalgia Pain - Chronic Pain - https://t.co/yBXnBjr9Zk #yoga #beforeandafter https://t.co/GQvSZEhwTv			None	713466893546484000			organization		
718826805201871000	Fibromyalgia	Fibromyalgia	2016-04-09 15:44:00	YogaDailyNow	What Fibromyalgia? Conquer with these exercises! - #yoga #healing #weightloss https://t.co/0NlgpD5dXD https://t.co/HC2QExtxuK				4851726839			organization		
718247757400654000	Fibromyalgia	Fibromyalgia	2016-04-08 01:23:04	YogaDailyNow	What Fibromyalgia? Conquer with these exercises! - #yoga #healing #weightloss https://t.co/PJrkdVIsdp https://t.co/ciEVzZydZB				4851726839			organization		
718580898048918000	Fibromyalgia	Fibromyalgia	2016-04-08 23:26:51	YogaFlexibility	Studies Show Benefits Of Yoga for Rheumatoid Arthritis and ... - https://t.co/kr0BO4usfO #yoga #workout #stretching https://t.co/fhgxomPcvm	Daily #yoga poses to #workout for #flexibility	Los Angeles, CA	Pacific Time (US & Canada)				organization		
720224913940947000	Fibromyalgia	Fibromyalgia	2016-04-13 12:19:35	YogaFlexibility	Studies Show Benefits Of Yoga for Rheumatoid Arthritis and ... - https://t.co/QTT5NFGKJ3 #yoga #workout #stretching https://t.co/5COHgdLfIa	Daily #yoga poses to #workout for #flexibility	Los Angeles, CA	Pacific Time (US & Canada)				organization		
722172285143118000	Fibromyalgia	Fibromyalgia	2016-04-18 21:17:44	YogaFlexibility	Studies Show Benefits Of Yoga for Rheumatoid Arthritis and ... - https://t.co/v9MiVtRx6y #yoga #workout #stretching https://t.co/3e0u5OC33A	Daily #yoga poses to #workout for #flexibility	Los Angeles, CA	Pacific Time (US & Canada)				organization		
719459145859076000	Fibromyalgia	Fibromyalgia	2016-04-11 09:36:41	YogaForBeginne2	Great for Beginners of any age  Actively Aging with Energizing Chair  ... - https://t.co/iMX6VSdfSM #yoga #beginner https://t.co/qxX5AAcuzy		Seattle, WA					organization		
722489462689632000	Fibromyalgia	Fibromyalgia	2016-04-19 18:18:05	YogaForBeginne2	Great for Beginners of any age  Actively Aging with Energizing Chair  ... - https://t.co/nRRz7GZkO5 #yoga #beginner https://t.co/E9wGSDArIh		Seattle, WA					organization		
720967553628156000	Fibromyalgia	Fibromyalgia	2016-04-15 13:30:34	YogaForBeginne2	Great for Beginners of any age  Actively Aging with Energizing Chair  ... - https://t.co/zvVJv8iOvT #yoga #beginner https://t.co/K8XVqCE1UQ		Seattle, WA					organization		
739408234226852000	Fibromyalgia	Fibromyalgia	2016-06-05 10:47:15	YogaForBeginne2	Great for Beginners of any age  Actively Aging with Energizing Chair  ... - https://t.co/ZVz6Wm1YZz #yoga #beginner https://t.co/oJythxeRuH		Seattle, WA	None	705964669396251000			organization		
721682401534087000	Fibromyalgia	Fibromyalgia	2016-04-17 12:51:07	YogaForBeginne2	Seated Exercises for Senior Citizens | ... Chair Yogait's not just f ... - https://t.co/18oZsS9AQM #yoga #beginner https://t.co/VNHkTtpwjH		Seattle, WA					organization		
720278479032287000	Fibromyalgia	Fibromyalgia	2016-04-13 15:52:26	YogaForBeginne2	Seated Exercises for Senior Citizens | ... Chair Yogait's not just f ... - https://t.co/e6CLjrvX02 #yoga #beginner https://t.co/omMW9mm18V		Seattle, WA					organization		
721797651520496000	Fibromyalgia	Fibromyalgia	2016-04-17 20:29:05	YogaForBeginne2	Seated Exercises for Senior Citizens | ... Chair Yogait's not just f ... - https://t.co/fzGq0RS3oe #yoga #beginner https://t.co/9EB5AT3wa0		Seattle, WA					organization		
723538269699498000	Fibromyalgia	Fibromyalgia	2016-04-22 15:45:40	YogaForBeginne2	Seated Exercises for Senior Citizens | ... Chair Yogait's not just f ... - https://t.co/OJqUZRoZuc #yoga #beginner https://t.co/7I6igOAxNt		Seattle, WA					organization		
720160874841956000	Fibromyalgia	Fibromyalgia	2016-04-13 08:05:07	YogaForBeginne2	Seated Exercises for Senior Citizens | ... Chair Yogait's not just f ... - https://t.co/oV1Ubuu4i7 #yoga #beginner https://t.co/yadGCEMF1z		Seattle, WA					organization		
723420298700165000	Fibromyalgia	Fibromyalgia	2016-04-22 07:56:54	YogaForBeginne2	Seated Exercises for Senior Citizens | ... Chair Yogait's not just f ... - https://t.co/qIjCRlhlV2 #yoga #beginner https://t.co/SGef6WSeJG		Seattle, WA					organization		
737282437965881000	Fibromyalgia	Fibromyalgia	2016-05-30 14:00:05	YogaForBeginne2	Seated Exercises for Senior Citizens | ... Chair Yogait's not just f ... - https://t.co/SLYqVpPqYP #yoga #beginner https://t.co/tFGgX5cfuJ		Seattle, WA	None	705964669396251000			organization		
718654679425688000	Fibromyalgia	Fibromyalgia	2016-04-09 04:20:02	YogaForBeginne2	Seated Exercises for Senior Citizens | ... Chair Yogait's not just f ... - https://t.co/srmB6GuAk9 #yoga #beginner https://t.co/2F6WkiPlbC		Seattle, WA					organization		
718772141559267000	Fibromyalgia	Fibromyalgia	2016-04-09 12:06:47	YogaForBeginne2	Seated Exercises for Senior Citizens | ... Chair Yogait's not just f ... - https://t.co/VS4cT1ccS5 #yoga #beginner https://t.co/oDYrgpkhSX		Seattle, WA					organization		
737567247648989000	Fibromyalgia	Fibromyalgia	2016-05-31 08:51:49	YogaForBeginne2	Seated Exercises for Senior Citizens | ... Chair Yogait's not just f ... - https://t.co/XTuMbcHKQG #yoga #beginner https://t.co/oTZExvLzPZ		Seattle, WA	None	705964669396251000			organization		
737349026585162000	Fibromyalgia	Fibromyalgia	2016-05-30 18:24:41	YogaForBeginne2	Yoga Asanas To Reduce Fibromyalgia #Yoga, #YogaAsana, #YogaForFibromyalgia - https://t.co/ds0yh4SbEV #yoga #beginner https://t.co/WHkw0pBPKU		Seattle, WA	None	705964669396251000			organization		
718683314685669000	Fibromyalgia	Fibromyalgia	2016-04-09 06:13:49	YogaForBeginne2	Yoga Asanas To Reduce Fibromyalgia #Yoga, #YogaAsana, #YogaForFibromyalgia - https://t.co/DwudFIESPk #yoga #beginner https://t.co/AqRqADDtGD		Seattle, WA					organization		
721710751501709000	Fibromyalgia	Fibromyalgia	2016-04-17 14:43:46	YogaForBeginne2	Yoga Asanas To Reduce Fibromyalgia #Yoga, #YogaAsana, #YogaForFibromyalgia - https://t.co/FiRFx09WOD #yoga #beginner https://t.co/DVLqpMtsVK		Seattle, WA					organization		
737586671059772000	Fibromyalgia	Fibromyalgia	2016-05-31 10:09:00	YogaForBeginne2	Yoga Asanas To Reduce Fibromyalgia #Yoga, #YogaAsana, #YogaForFibromyalgia - https://t.co/HQgULFKKF4 #yoga #beginner https://t.co/yE0cWtIt6N		Seattle, WA	None	705964669396251000			organization		
723545425123389000	Fibromyalgia	Fibromyalgia	2016-04-22 16:14:06	YogaForBeginne2	Yoga Asanas To Reduce Fibromyalgia #Yoga, #YogaAsana, #YogaForFibromyalgia - https://t.co/IV3BOvtFjZ #yoga #beginner https://t.co/2WgDCjdlzq		Seattle, WA					organization		
718779577569526000	Fibromyalgia	Fibromyalgia	2016-04-09 12:36:20	YogaForBeginne2	Yoga Asanas To Reduce Fibromyalgia #Yoga, #YogaAsana, #YogaForFibromyalgia - https://t.co/iVSkQinLRl #yoga #beginner https://t.co/v8qkhD4WKT		Seattle, WA					organization		
721805280309297000	Fibromyalgia	Fibromyalgia	2016-04-17 20:59:23	YogaForBeginne2	Yoga Asanas To Reduce Fibromyalgia #Yoga, #YogaAsana, #YogaForFibromyalgia - https://t.co/KbQl0jREJY #yoga #beginner https://t.co/e2nsbFkoj2		Seattle, WA					organization		
720286189329064000	Fibromyalgia	Fibromyalgia	2016-04-13 16:23:04	YogaForBeginne2	Yoga Asanas To Reduce Fibromyalgia #Yoga, #YogaAsana, #YogaForFibromyalgia - https://t.co/riaT39yank #yoga #beginner https://t.co/RbcnYm6XyF		Seattle, WA					organization		
723449362777514000	Fibromyalgia	Fibromyalgia	2016-04-22 09:52:23	YogaForBeginne2	Yoga Asanas To Reduce Fibromyalgia #Yoga, #YogaAsana, #YogaForFibromyalgia - https://t.co/wwcBhihS3G #yoga #beginner https://t.co/P2dypaMDnu		Seattle, WA					organization		
720190966628540000	Fibromyalgia	Fibromyalgia	2016-04-13 10:04:41	YogaForBeginne2	Yoga Asanas To Reduce Fibromyalgia #Yoga, #YogaAsana, #YogaForFibromyalgia - https://t.co/YsDuJSqzHv #yoga #beginner https://t.co/bGBhipc1UO		Seattle, WA					organization		
739232347405603000	Fibromyalgia	Fibromyalgia	2016-06-04 23:08:20	YogaForStress	8 Yoga Poses for Fibromyalgia - https://t.co/jMvH0rxr5m #yoga #health https://t.co/TK70uE9AQZ	Yoga is a great stress reliever!	La Jolla, CA	Pacific Time (US & Canada)	725134793822884000			organization		
738117635578180000	Fibromyalgia Pain	Fibromyalgia	2016-06-01 21:18:52	YogaForStress	Fibromyalgia brings about pain, discomfort, fatigue, and stress to its ... - https://t.co/tXg6Km7XkB #yoga #health https://t.co/GlRMCbbDNk	Yoga is a great stress reliever!	La Jolla, CA	Pacific Time (US & Canada)	725134793822884000			organization		
738380570791715000	Fibromyalgia	Fibromyalgia	2016-06-02 14:43:41	YogaHealthFitne	Studies Show Benefits Of Yoga for Rheumatoid ... - https://t.co/0uN1MzZR9K #yoga #health #workout #fitness https://t.co/wXudOiqVzL	Yoga workouts for health and fitness. Daily Instructive infographics, photos, and howto's.  #yoga #health #workout #fitness	New York, USA	None	709430995020292000			organization		
719057623824392000	Fibromyalgia	Fibromyalgia	2016-04-10 07:01:11	YogaHealthFitne	Studies Show Benefits Of Yoga for Rheumatoid ... - https://t.co/3VjN2DEtTk #yoga #health #workout #fitness https://t.co/rqNIJB8bHB	Yoga workouts for health and fitness. Daily Instructive infographics, photos, and howto's.  #yoga #health #workout #fitness	New York, USA					organization		
722098418106175000	Fibromyalgia	Fibromyalgia	2016-04-18 16:24:13	YogaHealthFitne	Studies Show Benefits Of Yoga for Rheumatoid ... - https://t.co/ntja8CuyZK #yoga #health #workout #fitness https://t.co/Wbw60uOcIZ	Yoga workouts for health and fitness. Daily Instructive infographics, photos, and howto's.  #yoga #health #workout #fitness	New York, USA					organization		
723607225646911000	Fibromyalgia	Fibromyalgia	2016-04-22 20:19:41	YogaHealthFitne	What Fibromyalgia? Conquer with these exercises! - https://t.co/9g5j0oRBdW #yoga #health #workout #fitness https://t.co/G6pDHLBq7Q	Yoga workouts for health and fitness. Daily Instructive infographics, photos, and howto's.  #yoga #health #workout #fitness	New York, USA					organization		
718840522320847000	Fibromyalgia	Fibromyalgia	2016-04-09 16:38:30	YogaHealthFitne	What Fibromyalgia? Conquer with these exercises! - https://t.co/mXmrt6nG3Q #yoga #health #workout #fitness https://t.co/96fPqvabNs	Yoga workouts for health and fitness. Daily Instructive infographics, photos, and howto's.  #yoga #health #workout #fitness	New York, USA					organization		
737745270574883000	Fibromyalgia	Fibromyalgia	2016-05-31 20:39:13	YogaHealthFitne	What Fibromyalgia? Conquer with these exercises! - https://t.co/ojgAXS5xdF #yoga #health #workout #fitness https://t.co/aLJ7zEeypm	Yoga workouts for health and fitness. Daily Instructive infographics, photos, and howto's.  #yoga #health #workout #fitness	New York, USA	None	709430995020292000			organization		
721878234795745000	Fibromyalgia	Fibromyalgia	2016-04-18 01:49:17	YogaHealthFitne	What Fibromyalgia? Conquer with these exercises! - https://t.co/UDRpoybLwc #yoga #health #workout #fitness https://t.co/LNlTHE8nUZ	Yoga workouts for health and fitness. Daily Instructive infographics, photos, and howto's.  #yoga #health #workout #fitness	New York, USA					organization		
719160020777218000	Fibromyalgia	Fibromyalgia	2016-04-10 13:48:04	YogaHealthFitne	Yoga and Chronic Pain #yoga #chronicpain ... - https://t.co/KBBRKedo7V #yoga #health #workout #fitness https://t.co/QDfhzEXovv	Yoga workouts for health and fitness. Daily Instructive infographics, photos, and howto's.  #yoga #health #workout #fitness	New York, USA					organization		
722199654457336000	Fibromyalgia	Fibromyalgia	2016-04-18 23:06:30	YogaHealthFitne	Yoga and Chronic Pain #yoga #chronicpain ... - https://t.co/UXR1htJUI9 #yoga #health #workout #fitness https://t.co/Nk3V8DBDVq	Yoga workouts for health and fitness. Daily Instructive infographics, photos, and howto's.  #yoga #health #workout #fitness	New York, USA					organization		
738648796234650000	Fibromyalgia Pain	Fibromyalgia	2016-06-03 08:29:31	YogaHealthFitne	Yoga and Chronic Pain #yoga #chronicpain ... - https://t.co/YuA0T27JI9 #yoga #health #workout #fitness https://t.co/NHFwYzcWmh	Yoga workouts for health and fitness. Daily Instructive infographics, photos, and howto's.  #yoga #health #workout #fitness	New York, USA	None	709430995020292000			organization		
719892750225830000	Fibromyalgia	Fibromyalgia	2016-04-12 14:19:41	YogaHealthNow	Studies Show Benefits Of Yoga for Rheumatoid Arthritis and Fibromyalgia - https://t.co/7JeXftCApG #yoga #health https://t.co/wGmQUG3rvQ	Everything about Yoga and your Health!	San Francisco, CA					organization		
738435832172929000	Fibromyalgia	Fibromyalgia	2016-06-02 18:23:16	YogaHealthNow	Studies Show Benefits Of Yoga for Rheumatoid Arthritis and Fibromyalgia - https://t.co/95c9XAU63R #yoga #health https://t.co/VAADUcQ1Eb	Everything about Yoga and your Health!	San Francisco, CA	None	712034219837489000			organization		
718413656090931000	Fibromyalgia	Fibromyalgia	2016-04-08 12:22:17	YogaHealthNow	Studies Show Benefits Of Yoga for Rheumatoid Arthritis and Fibromyalgia - https://t.co/BvNXiR0ze6 #yoga #health https://t.co/Fz0Cu69E82	Everything about Yoga and your Health!	San Francisco, CA					organization		
723498096001475000	Fibromyalgia	Fibromyalgia	2016-04-22 13:06:02	YogaHealthNow	Studies Show Benefits Of Yoga for Rheumatoid Arthritis and Fibromyalgia - https://t.co/cPZbazY9PM #yoga #health https://t.co/ZG2PxSS0u6	Everything about Yoga and your Health!	San Francisco, CA					organization		
721370669435523000	Fibromyalgia	Fibromyalgia	2016-04-16 16:12:24	YogaHealthNow	Studies Show Benefits Of Yoga for Rheumatoid Arthritis and Fibromyalgia - https://t.co/yUiWOWIuLI #yoga #health https://t.co/tTNXwzTVwy	Everything about Yoga and your Health!	San Francisco, CA					organization		
718197538755645000	Fibromyalgia	Fibromyalgia	2016-04-07 22:03:31	YogaHealthNow	What Fibromyalgia? Conquer with these exercises! - https://t.co/23UWz3jvKk #yoga #health https://t.co/gc7E0dc8us	Everything about Yoga and your Health!	San Francisco, CA					organization		
719675293988975000	Fibromyalgia	Fibromyalgia	2016-04-11 23:55:35	YogaHealthNow	What Fibromyalgia? Conquer with these exercises! - https://t.co/D6R0FBQ6Ou #yoga #health https://t.co/9mE3EhniwM	Everything about Yoga and your Health!	San Francisco, CA					organization		
723251751583887000	Fibromyalgia	Fibromyalgia	2016-04-21 20:47:09	YogaHealthNow	What Fibromyalgia? Conquer with these exercises! - https://t.co/JUJVXayk67 #yoga #health https://t.co/Szkf6zGecD	Everything about Yoga and your Health!	San Francisco, CA					organization		
737760845971792000	Fibromyalgia	Fibromyalgia	2016-05-31 21:41:07	YogaHealthNow	What Fibromyalgia? Conquer with these exercises! - https://t.co/sjQUloU7R3 #yoga #health https://t.co/S3CBhBe7IQ	Everything about Yoga and your Health!	San Francisco, CA	None	712034219837489000			organization		
721148568598422000	Fibromyalgia	Fibromyalgia	2016-04-16 01:29:51	YogaHealthNow	What Fibromyalgia? Conquer with these exercises! - https://t.co/SryoKWv92q #yoga #health https://t.co/SrpGCT81SO	Everything about Yoga and your Health!	San Francisco, CA					organization		
721471994395550000	Fibromyalgia	Fibromyalgia	2016-04-16 22:55:02	YogaHealthNow	Yoga and Chronic Pain #yoga #chronicpain #fibromyalgia www.beingfibromom... - https://t.co/A077lr8oJz #yoga #health https://t.co/wUrpxeyG6I	Everything about Yoga and your Health!	San Francisco, CA					organization		
738946732814406000	Fibromyalgia Pain	Fibromyalgia	2016-06-04 04:13:24	YogaHealthNow	Yoga and Chronic Pain #yoga #chronicpain #fibromyalgia www.beingfibromom... - https://t.co/GKt6uNKkhx #yoga #health https://t.co/Lw8HqysDIp	Everything about Yoga and your Health!	San Francisco, CA	None	712034219837489000			organization		
719996053462848000	Fibromyalgia	Fibromyalgia	2016-04-12 21:10:10	YogaHealthNow	Yoga and Chronic Pain #yoga #chronicpain #fibromyalgia www.beingfibromom... - https://t.co/lBIRXl0yBN #yoga #health https://t.co/TjqaaU7BbF	Everything about Yoga and your Health!	San Francisco, CA					organization		
723600554275013000	Fibromyalgia	Fibromyalgia	2016-04-22 19:53:10	YogaHealthNow	Yoga and Chronic Pain #yoga #chronicpain #fibromyalgia www.beingfibromom... - https://t.co/XatPRItI7a #yoga #health https://t.co/DHkrxlGB4g	Everything about Yoga and your Health!	San Francisco, CA					organization		
718516986079265000	Fibromyalgia	Fibromyalgia	2016-04-08 19:12:53	YogaHealthNow	Yoga and Chronic Pain #yoga #chronicpain #fibromyalgia www.beingfibromom... - https://t.co/zOPxNJ0sQx #yoga #health https://t.co/KVcELsB4Rq	Everything about Yoga and your Health!	San Francisco, CA					organization		
738424558080786000	Fibromyalgia	Fibromyalgia	2016-06-02 17:38:28	YogaPhotosToday	What Fibromyalgia? Conquer with these exercises! - https://t.co/6k7Hgta7gV #yoga #fitness https://t.co/s0uwEWXVCG	Daily Yoga photos. #yoga #fitness #workout #weightloss	Seattle, WA	None	706954933657080000			organization		
738591614747042000	Fibromyalgia	Fibromyalgia	2016-06-03 04:42:17	YogaPhotosToday	Yoga and Chronic Pain #yoga #chronicpain #fibromyalgia www.beingfibromom... - https://t.co/Qq6KehqWnl #yoga #fitness https://t.co/1Xvt86s9zi	Daily Yoga photos. #yoga #fitness #workout #weightloss	Seattle, WA	None	706954933657080000			organization		
740221165692703000	Fibromyalgia	Fibromyalgia	2016-06-07 16:37:33	YogaPinnacle	Results of a study show the positive effects of yoga on ... - https://t.co/S5aMQUSKTo #yoga #fitness #workout #gym https://t.co/uA7epY3huj	Everything about Yoga!		Pacific Time (US & Canada)	712805502598521000			organization		
718931975856341000	Fibromyalgia	Fibromyalgia	2016-04-09 22:41:54	YogaPinnacle	What Fibromyalgia? Conquer with these exercises! - https://t.co/G2CBPorl0p #yoga #fitness https://t.co/sy6hDtwxDN	Everything you need to know about Yoga!		Pacific Time (US & Canada)				organization		
737916559381955000	Fibromyalgia	Fibromyalgia	2016-06-01 07:59:52	YogaPinnacle	What Fibromyalgia? Conquer with these exercises! - https://t.co/pRfowedUuY #yoga #fitness #workout #gym https://t.co/r3GJlLiLUZ	Everything about Yoga!		Pacific Time (US & Canada)	712805502598521000			organization		
723642040072938000	Fibromyalgia	Fibromyalgia	2016-04-22 22:38:01	YogaPinnacle	What Fibromyalgia? Conquer with these exercises! - https://t.co/VrhAF1dyzd #yoga #fitness https://t.co/5Bbi2oMgon	Everything you need to know about Yoga!		Pacific Time (US & Canada)				organization		
721348596633858000	Fibromyalgia	Fibromyalgia	2016-04-16 14:44:42	YogaPinnacle	What Fibromyalgia? Conquer with these exercises! - https://t.co/XIGBVBBkzS #yoga #fitness https://t.co/25Zt6Vey5v	Everything you need to know about Yoga!		Pacific Time (US & Canada)				organization		
721436702837973000	Fibromyalgia	Fibromyalgia	2016-04-16 20:34:48	YogaPinnacle	Yoga and Chronic Pain #yoga #chronicpain #fibromyalgia www.beingfibromom... - https://t.co/820zkrJeR9 #yoga #fitness https://t.co/yNp4jdaNmR	Everything you need to know about Yoga!		Pacific Time (US & Canada)				organization		
718878549436985000	Fibromyalgia	Fibromyalgia	2016-04-09 19:09:36	YogaPinnacle	Yoga and Chronic Pain #yoga #chronicpain #fibromyalgia www.beingfibromom... - https://t.co/KQ2Xiy3xDP #yoga #fitness https://t.co/6g3bnKUNTy	Everything you need to know about Yoga!		Pacific Time (US & Canada)				organization		
737639851516908000	Fibromyalgia	Fibromyalgia	2016-05-31 13:40:19	YogaPosesBackPa	Anxiety attacks, shortness of breath, head aches, fatigue, lower back ... - https://t.co/iDn591L6lW #yoga #backpain https://t.co/Nm8o0ne9t2	Detailed Infographics of Yoga Poses for Back Pain! Exercises, routines, and workouts. #yoga #backpain	Miami Beach, FL	None	732035878021923000			organization		
739180439940813000	Fibromyalgia Pain	Fibromyalgia	2016-06-04 19:42:04	YogaPosesBackPa	Chronic neck pain isn't something you should leave untreated. Whether ... - https://t.co/iqbzsG08gM #yoga #backpain https://t.co/73IRJaf2FD	Detailed Infographics of Yoga Poses for Back Pain! Exercises, routines, and workouts. #yoga #backpain	Miami Beach, FL	None	732035878021923000			organization		
738039757549228000	Fibromyalgia	Fibromyalgia	2016-06-01 16:09:24	YogaPosesBackPa	Fibromyalgia brings about pain, discomfort, fatigue, and stress to ... - https://t.co/0Dgab0JHzu #yoga #backpain https://t.co/Z8WmXevuGk	Detailed Infographics of Yoga Poses for Back Pain! Exercises, routines, and workouts. #yoga #backpain	Miami Beach, FL	None	732035878021923000			organization		
738084766545773000	Fibromyalgia Pain	Fibromyalgia	2016-06-01 19:08:15	YogaPosesBackPa	Fibromyalgia brings about pain, discomfort, fatigue, and stress to ... - https://t.co/5lYmNVitFs #yoga #backpain https://t.co/DYHEMOWV6O	Detailed Infographics of Yoga Poses for Back Pain! Exercises, routines, and workouts. #yoga #backpain	Miami Beach, FL	None	732035878021923000			organization		
740054765418205000	Fibromyalgia Pain	Fibromyalgia	2016-06-07 05:36:20	YogaPosesBackPa	Fibromyalgia brings about pain, discomfort, fatigue, and stress to ... - https://t.co/ltXOFVwV5k #yoga #backpain https://t.co/XdkF9PC4Mr	Detailed Infographics of Yoga Poses for Back Pain! Exercises, routines, and workouts. #yoga #backpain	Miami Beach, FL	None	732035878021923000			organization		
737458382874026000	Fibromyalgia Pain	Fibromyalgia	2016-05-31 01:39:14	YogaPosesBackPa	Fibromyalgia brings about pain, discomfort, fatigue, and stress to ... - https://t.co/W9yjsCXPzQ #yoga #backpain https://t.co/spq6tBIGQh	Detailed Infographics of Yoga Poses for Back Pain! Exercises, routines, and workouts. #yoga #backpain	Miami Beach, FL	None	732035878021923000			organization		
739189224675672000	Fibromyalgia	Fibromyalgia	2016-06-04 20:16:59	YogaPosesBackPa	Yoga poses for #fibromyalgia - https://t.co/HzgxFL6Hyf #yoga #backpain https://t.co/xDZXDWSiZJ	Detailed Infographics of Yoga Poses for Back Pain! Exercises, routines, and workouts. #yoga #backpain	Miami Beach, FL	None	732035878021923000			organization		
721758585684902000	Fibromyalgia	Fibromyalgia	2016-04-17 17:53:51	YogaPosesForAbs	Yoga Positions for Chair Yogait's not just for Seniors! | F ... - https://t.co/9MQOiGo0mW #yoga #abs #workout https://t.co/a7LLDHYlCc	Daily Tweets of yoga poses and routines for abs. #abs #yoga #pose #routine #workout						organization		
